"site_id","lat","lon","state","common_name","species_id","func_type","id","phenophase_id","phenophase","year","first_yes","prior_no","elev"
2119,40.862221,-73.875191,"NY","northern spicebush",915,"Deciduous broadleaf",38570,498,"Colored leaves",2025,270,7,27
2119,40.862221,-73.875191,"NY","American witchhazel",76,"Deciduous broadleaf",38573,471,"Falling leaves",2025,249,3,27
2120,40.863445,-73.876656,"NY","black cherry",28,"Deciduous broadleaf",38574,498,"Colored leaves",2025,199,2,41
2120,40.863445,-73.876656,"NY","black cherry",28,"Deciduous broadleaf",38574,471,"Falling leaves",2025,199,2,41
2120,40.863445,-73.876656,"NY","sweetgum",81,"Deciduous broadleaf",38576,498,"Colored leaves",2025,220,3,41
2120,40.863445,-73.876656,"NY","sweetgum",81,"Deciduous broadleaf",38576,471,"Falling leaves",2025,220,3,41
2120,40.863445,-73.876656,"NY","white oak",100,"Deciduous broadleaf",38577,498,"Colored leaves",2025,220,3,41
2120,40.863445,-73.876656,"NY","white oak",100,"Deciduous broadleaf",38577,471,"Falling leaves",2025,199,2,41
2120,40.863445,-73.876656,"NY","black cherry",28,"Deciduous broadleaf",38578,498,"Colored leaves",2025,199,2,41
2120,40.863445,-73.876656,"NY","black cherry",28,"Deciduous broadleaf",38578,471,"Falling leaves",2025,192,3,41
1668,40.866283,-73.875717,"NY","sweet birch",98,"Deciduous broadleaf",38593,471,"Falling leaves",2025,234,29,18
1668,40.866283,-73.875717,"NY","sweet birch",98,"Deciduous broadleaf",38594,498,"Colored leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","sweet birch",98,"Deciduous broadleaf",38594,471,"Falling leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","American elm",1048,"Deciduous broadleaf",38595,498,"Colored leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","American elm",1048,"Deciduous broadleaf",38595,471,"Falling leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","northern spicebush",915,"Deciduous broadleaf",38597,498,"Colored leaves",2025,254,6,18
1668,40.866283,-73.875717,"NY","northern spicebush",915,"Deciduous broadleaf",38597,471,"Falling leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","red maple",3,"Deciduous broadleaf",38599,498,"Colored leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","red maple",3,"Deciduous broadleaf",38599,471,"Falling leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","blackgum",941,"Deciduous broadleaf",38601,471,"Falling leaves",2025,247,8,18
1668,40.866283,-73.875717,"NY","northern spicebush",915,"Deciduous broadleaf",38603,471,"Falling leaves",2025,247,8,18
10143,39.579479,-105.124023,"CO","American plum",206,"Deciduous broadleaf",38985,498,"Colored leaves",2025,266,12,1770
10143,39.579479,-105.124023,"CO","American plum",206,"Deciduous broadleaf",38985,471,"Falling leaves",2025,266,12,1770
8418,32.363758,-94.873947,"TX","white oak",100,"Deciduous broadleaf",38987,498,"Colored leaves",2025,194,4,110
8418,32.363758,-94.873947,"TX","white oak",100,"Deciduous broadleaf",38987,471,"Falling leaves",2025,243,4,110
8418,32.363758,-94.873947,"TX","pecan",824,"Deciduous broadleaf",38988,498,"Colored leaves",2025,222,4,110
8418,32.363758,-94.873947,"TX","pink azalea",992,"Deciduous broadleaf",38989,471,"Falling leaves",2025,211,17,110
6362,43.012966,-73.649918,"NY","boxelder",2,"Deciduous broadleaf",39758,471,"Falling leaves",2025,267,8,114
10585,41.433689,-81.693153,"OH","Van Houtt's spirea ",1031,"Deciduous broadleaf",41732,498,"Colored leaves",2025,268,7,221
9973,44.57917,-123.261642,"OR","beaked hazelnut",72,"Deciduous broadleaf",42267,498,"Colored leaves",2025,248,21,70
9973,44.57917,-123.261642,"OR","beaked hazelnut",72,"Deciduous broadleaf",42267,471,"Falling leaves",2025,270,11,70
8182,35.586998,-83.074631,"NC","Allegheny serviceberry",1174,"Deciduous broadleaf",42717,498,"Colored leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","Allegheny serviceberry",1174,"Deciduous broadleaf",42717,471,"Falling leaves",2025,258,2,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42718,498,"Colored leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42718,471,"Falling leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42719,498,"Colored leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42719,471,"Falling leaves",2025,266,2,1509
8182,35.586998,-83.074631,"NC","Allegheny serviceberry",1174,"Deciduous broadleaf",42721,498,"Colored leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","Allegheny serviceberry",1174,"Deciduous broadleaf",42721,471,"Falling leaves",2025,266,2,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42723,498,"Colored leaves",2025,240,13,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42723,471,"Falling leaves",2025,266,2,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42728,498,"Colored leaves",2025,240,13,1509
8182,35.586998,-83.074631,"NC","yellow buckeye",1172,"Deciduous broadleaf",42728,471,"Falling leaves",2025,251,1,1509
10878,36.055099,-112.122002,"AZ","Gambel oak",988,"Deciduous broadleaf",43151,498,"Colored leaves",2025,265,7,2122
10878,36.055099,-112.122002,"AZ","Gambel oak",988,"Deciduous broadleaf",43151,471,"Falling leaves",2025,265,7,2122
10960,36.060921,-112.108002,"AZ","Gambel oak",988,"Deciduous broadleaf",43634,498,"Colored leaves",2025,265,7,2174
10960,36.060921,-112.108002,"AZ","Gambel oak",988,"Deciduous broadleaf",43635,498,"Colored leaves",2025,265,7,2174
10960,36.060921,-112.108002,"AZ","Gambel oak",988,"Deciduous broadleaf",43636,498,"Colored leaves",2025,265,7,2174
8902,35.520927,-83.309875,"NC","northern red oak",102,"Deciduous broadleaf",45483,498,"Colored leaves",2025,257,30,637
8418,32.363758,-94.873947,"TX","eastern redbud",7,"Deciduous broadleaf",46192,498,"Colored leaves",2025,232,3,110
8418,32.363758,-94.873947,"TX","eastern redbud",7,"Deciduous broadleaf",46192,471,"Falling leaves",2025,239,7,110
10585,41.433689,-81.693153,"OH","bride's feathers",799,"Deciduous broadleaf",46358,498,"Colored leaves",2025,254,7,221
11313,44.201355,-92.646301,"MN","northern red oak",102,"Deciduous broadleaf",46665,498,"Colored leaves",2025,270,21,307
11313,44.201355,-92.646301,"MN","American basswood",93,"Deciduous broadleaf",46667,498,"Colored leaves",2025,270,21,307
8904,35.510715,-83.303322,"NC","yellow buckeye",1172,"Deciduous broadleaf",48462,471,"Falling leaves",2025,257,30,614
8904,35.510715,-83.303322,"NC","yellow buckeye",1172,"Deciduous broadleaf",48464,471,"Falling leaves",2025,257,30,614
8904,35.510715,-83.303322,"NC","yellow buckeye",1172,"Deciduous broadleaf",48465,471,"Falling leaves",2025,257,30,614
8902,35.520927,-83.309875,"NC","sourwood",1187,"Deciduous broadleaf",48473,498,"Colored leaves",2025,257,30,637
8902,35.520927,-83.309875,"NC","mockernut hickory",1177,"Deciduous broadleaf",48474,498,"Colored leaves",2025,257,30,637
11899,35.632,-83.045654,"NC","tuliptree",82,"Deciduous broadleaf",50042,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","tuliptree",82,"Deciduous broadleaf",50043,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","striped maple",60,"Deciduous broadleaf",50044,498,"Colored leaves",2025,260,13,1247
11899,35.632,-83.045654,"NC","Carolina silverbell",1181,"Deciduous broadleaf",50045,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","red maple",3,"Deciduous broadleaf",50046,498,"Colored leaves",2025,260,13,1247
11899,35.632,-83.045654,"NC","tuliptree",82,"Deciduous broadleaf",50047,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","red maple",3,"Deciduous broadleaf",50049,498,"Colored leaves",2025,260,13,1247
11899,35.632,-83.045654,"NC","Carolina silverbell",1181,"Deciduous broadleaf",50052,498,"Colored leaves",2025,269,9,1247
11899,35.632,-83.045654,"NC","red maple",3,"Deciduous broadleaf",50054,498,"Colored leaves",2025,260,13,1247
11899,35.632,-83.045654,"NC","Carolina silverbell",1181,"Deciduous broadleaf",50055,498,"Colored leaves",2025,260,13,1247
11899,35.632,-83.045654,"NC","striped maple",60,"Deciduous broadleaf",50058,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","striped maple",60,"Deciduous broadleaf",50059,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","red maple",3,"Deciduous broadleaf",50060,498,"Colored leaves",2025,247,9,1247
11899,35.632,-83.045654,"NC","striped maple",60,"Deciduous broadleaf",50061,498,"Colored leaves",2025,247,9,1247
12003,35.664433,-83.59095,"TN","flowering dogwood",12,"Deciduous broadleaf",50311,498,"Colored leaves",2025,239,6,639
12003,35.664433,-83.59095,"TN","flowering dogwood",12,"Deciduous broadleaf",50311,471,"Falling leaves",2025,259,4,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50312,498,"Colored leaves",2025,239,6,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50312,471,"Falling leaves",2025,261,2,639
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50677,498,"Colored leaves",2025,252,7,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50677,471,"Falling leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50678,498,"Colored leaves",2025,252,7,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50678,471,"Falling leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50679,498,"Colored leaves",2025,252,7,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50679,471,"Falling leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","tuliptree",82,"Deciduous broadleaf",50680,471,"Falling leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","tuliptree",82,"Deciduous broadleaf",50681,498,"Colored leaves",2025,252,7,563
11999,35.603413,-83.782997,"TN","tuliptree",82,"Deciduous broadleaf",50682,471,"Falling leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50683,498,"Colored leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","black cherry",28,"Deciduous broadleaf",50683,471,"Falling leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","white oak",100,"Deciduous broadleaf",50684,498,"Colored leaves",2025,264,12,563
11999,35.603413,-83.782997,"TN","white oak",100,"Deciduous broadleaf",50685,498,"Colored leaves",2025,264,12,563
12003,35.664433,-83.59095,"TN","tuliptree",82,"Deciduous broadleaf",50686,498,"Colored leaves",2025,250,2,639
12003,35.664433,-83.59095,"TN","tuliptree",82,"Deciduous broadleaf",50686,471,"Falling leaves",2025,259,4,639
12003,35.664433,-83.59095,"TN","sourwood",1187,"Deciduous broadleaf",50687,498,"Colored leaves",2025,254,4,639
12003,35.664433,-83.59095,"TN","sourwood",1187,"Deciduous broadleaf",50687,471,"Falling leaves",2025,259,4,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50688,498,"Colored leaves",2025,248,1,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50688,471,"Falling leaves",2025,259,4,639
12003,35.664433,-83.59095,"TN","red maple",3,"Deciduous broadleaf",50689,498,"Colored leaves",2025,248,1,639
12003,35.664433,-83.59095,"TN","red maple",3,"Deciduous broadleaf",50690,498,"Colored leaves",2025,255,1,639
12003,35.664433,-83.59095,"TN","red maple",3,"Deciduous broadleaf",50691,498,"Colored leaves",2025,248,1,639
12003,35.664433,-83.59095,"TN","red maple",3,"Deciduous broadleaf",50692,498,"Colored leaves",2025,254,4,639
12003,35.664433,-83.59095,"TN","red maple",3,"Deciduous broadleaf",50692,471,"Falling leaves",2025,259,4,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50693,498,"Colored leaves",2025,248,1,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50693,471,"Falling leaves",2025,261,2,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50694,498,"Colored leaves",2025,250,2,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50694,471,"Falling leaves",2025,250,2,639
12003,35.664433,-83.59095,"TN","tuliptree",82,"Deciduous broadleaf",50695,498,"Colored leaves",2025,233,7,639
12003,35.664433,-83.59095,"TN","tuliptree",82,"Deciduous broadleaf",50695,471,"Falling leaves",2025,233,7,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50696,498,"Colored leaves",2025,239,6,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50697,498,"Colored leaves",2025,255,1,639
12003,35.664433,-83.59095,"TN","sweet birch",98,"Deciduous broadleaf",50697,471,"Falling leaves",2025,259,4,639
12003,35.664433,-83.59095,"TN","tuliptree",82,"Deciduous broadleaf",50698,498,"Colored leaves",2025,239,6,639
12003,35.664433,-83.59095,"TN","tuliptree",82,"Deciduous broadleaf",50698,471,"Falling leaves",2025,248,1,639
8981,35.729073,-83.406631,"TN","sweet birch",98,"Deciduous broadleaf",50700,498,"Colored leaves",2025,233,7,442
8981,35.729073,-83.406631,"TN","sweet birch",98,"Deciduous broadleaf",50700,471,"Falling leaves",2025,259,3,442
12002,35.633415,-83.941086,"TN","blackgum",941,"Deciduous broadleaf",50708,498,"Colored leaves",2025,258,8,804
12002,35.633415,-83.941086,"TN","blackgum",941,"Deciduous broadleaf",50708,471,"Falling leaves",2025,258,8,804
8981,35.729073,-83.406631,"TN","sweet birch",98,"Deciduous broadleaf",50737,498,"Colored leaves",2025,221,8,442
8981,35.729073,-83.406631,"TN","tuliptree",82,"Deciduous broadleaf",50738,498,"Colored leaves",2025,213,1,442
12064,32.248463,-110.909584,"AZ","velvet mesquite",317,"Drought deciduous broadleaf",50744,498,"Colored leaves",2025,201,3,747
12064,32.248463,-110.909584,"AZ","velvet mesquite",317,"Drought deciduous broadleaf",50744,471,"Falling leaves",2025,227,12,747
12064,32.248463,-110.909584,"AZ","blue paloverde",122,"Drought deciduous broadleaf",50745,498,"Colored leaves",2025,201,3,747
12064,32.248463,-110.909584,"AZ","desert willow",832,"Drought deciduous broadleaf",50750,498,"Colored leaves",2025,243,9,747
12249,42.518417,-76.556999,"NY","sugar maple",61,"Deciduous broadleaf",51206,498,"Colored leaves",2025,230,7,177
12249,42.518417,-76.556999,"NY","sugar maple",61,"Deciduous broadleaf",51206,471,"Falling leaves",2025,223,7,177
12249,42.518417,-76.556999,"NY","eastern redbud",7,"Deciduous broadleaf",52574,498,"Colored leaves",2025,244,7,177
12249,42.518417,-76.556999,"NY","eastern redbud",7,"Deciduous broadleaf",52574,471,"Falling leaves",2025,223,7,177
12249,42.518417,-76.556999,"NY","bitternut hickory",1176,"Deciduous broadleaf",52579,498,"Colored leaves",2025,265,14,177
12249,42.518417,-76.556999,"NY","American basswood",93,"Deciduous broadleaf",52580,498,"Colored leaves",2025,223,7,177
12249,42.518417,-76.556999,"NY","American basswood",93,"Deciduous broadleaf",52580,471,"Falling leaves",2025,230,14,177
12249,42.518417,-76.556999,"NY","bur oak",101,"Deciduous broadleaf",52582,498,"Colored leaves",2025,230,7,177
12249,42.518417,-76.556999,"NY","bur oak",101,"Deciduous broadleaf",52582,471,"Falling leaves",2025,265,14,177
16209,44.222012,-71.418297,"NH","hobblebush",95,"Deciduous broadleaf",59815,498,"Colored leaves",2025,205,7,558
16212,44.258659,-71.252998,"NH","hobblebush",95,"Deciduous broadleaf",59872,498,"Colored leaves",2025,230,10,625
16212,44.258659,-71.252998,"NH","hobblebush",95,"Deciduous broadleaf",59872,471,"Falling leaves",2025,230,10,625
16213,44.26144,-71.252998,"NH","hobblebush",95,"Deciduous broadleaf",59875,498,"Colored leaves",2025,230,7,629
16213,44.26144,-71.252998,"NH","hobblebush",95,"Deciduous broadleaf",59875,471,"Falling leaves",2025,230,7,629
16229,44.32814,-71.283096,"NH","bog blueberry",328,"Deciduous broadleaf",59921,498,"Colored leaves",2025,213,22,1464
16234,44.22279,-71.370102,"NH","bog blueberry",328,"Deciduous broadleaf",59933,498,"Colored leaves",2025,219,6,1274
16234,44.22279,-71.370102,"NH","bog blueberry",328,"Deciduous broadleaf",59933,471,"Falling leaves",2025,219,6,1274
16239,44.25832,-71.253502,"NH","hobblebush",95,"Deciduous broadleaf",59954,498,"Colored leaves",2025,230,7,625
16239,44.25832,-71.253502,"NH","hobblebush",95,"Deciduous broadleaf",59954,471,"Falling leaves",2025,230,7,625
16240,44.25872,-71.2537,"NH","hobblebush",95,"Deciduous broadleaf",59957,498,"Colored leaves",2025,230,7,630
16241,44.261089,-71.253601,"NH","hobblebush",95,"Deciduous broadleaf",59961,498,"Colored leaves",2025,230,7,634
16241,44.261089,-71.253601,"NH","hobblebush",95,"Deciduous broadleaf",59961,471,"Falling leaves",2025,230,7,634
12693,40.021191,-124.006104,"CA","beaked hazelnut",72,"Deciduous broadleaf",60704,498,"Colored leaves",2025,191,7,551
12693,40.021191,-124.006104,"CA","beaked hazelnut",72,"Deciduous broadleaf",60704,471,"Falling leaves",2025,254,4,551
2119,40.862221,-73.875191,"NY","white oak",100,"Deciduous broadleaf",61313,498,"Colored leaves",2025,263,17,27
6399,37.978359,-122.126457,"CA","valley oak",704,"Deciduous broadleaf",61641,498,"Colored leaves",2025,209,4,65
6399,37.978359,-122.126457,"CA","valley oak",704,"Deciduous broadleaf",61641,471,"Falling leaves",2025,209,4,65
6399,37.978359,-122.126457,"CA","valley oak",704,"Deciduous broadleaf",61642,498,"Colored leaves",2025,188,4,65
6399,37.978359,-122.126457,"CA","valley oak",704,"Deciduous broadleaf",61642,471,"Falling leaves",2025,188,4,65
6399,37.978359,-122.126457,"CA","California wildrose",1161,"Deciduous broadleaf",61643,498,"Colored leaves",2025,191,3,65
6399,37.978359,-122.126457,"CA","California wildrose",1161,"Deciduous broadleaf",61643,471,"Falling leaves",2025,195,4,65
16454,41.667408,-73.895546,"NY","northern red oak",102,"Deciduous broadleaf",62060,498,"Colored leaves",2025,237,7,44
16454,41.667408,-73.895546,"NY","northern red oak",102,"Deciduous broadleaf",62060,471,"Falling leaves",2025,259,13,44
16454,41.667408,-73.895546,"NY","northern red oak",102,"Deciduous broadleaf",62062,498,"Colored leaves",2025,259,13,44
16454,41.667408,-73.895546,"NY","northern red oak",102,"Deciduous broadleaf",62062,471,"Falling leaves",2025,259,13,44
16454,41.667408,-73.895546,"NY","white ash",74,"Deciduous broadleaf",62063,498,"Colored leaves",2025,237,7,44
16454,41.667408,-73.895546,"NY","white ash",74,"Deciduous broadleaf",62063,471,"Falling leaves",2025,237,7,44
16454,41.667408,-73.895546,"NY","northern spicebush",915,"Deciduous broadleaf",62064,498,"Colored leaves",2025,259,13,44
16454,41.667408,-73.895546,"NY","northern spicebush",915,"Deciduous broadleaf",62064,471,"Falling leaves",2025,265,5,44
16454,41.667408,-73.895546,"NY","northern spicebush",915,"Deciduous broadleaf",62065,498,"Colored leaves",2025,259,13,44
16454,41.667408,-73.895546,"NY","flowering dogwood",12,"Deciduous broadleaf",62067,498,"Colored leaves",2025,259,13,44
